bond_id,cusip,offering_amt,amount_outstanding,offering_date
2923,65473QBC6,750000000.0,750000000.0,2013-04-09
2924,904764BH9,850000000.0,850000000.0,2019-09-03
2925,50249AAH6,750000000.0,750000000.0,2020-10-06
2926,573284AX4,900000000.0,900000000.0,2021-06-21
2927,60687YAX7,750000000.0,750000000.0,2019-07-09
2928,78409VBL7,973625000.0,973625000.0,2023-01-31
2929,191216CY4,1000000000.0,1000000000.0,2020-04-29
2930,929160BD0,750000000.0,750000000.0,2024-11-18
2931,110122DX3,1000000000.0,1000000000.0,2022-02-15
2932,26441CBN4,750000000.0,750000000.0,2021-06-07
2933,961214EQ2,1000000000.0,1000000000.0,2020-11-09
2934,66989HAS7,1250000000.0,1250000000.0,2020-02-11
2935,009158AZ9,750000000.0,750000000.0,2020-04-27
2936,136385AY7,750000000.0,750000000.0,2017-05-23
2937,89352HAZ2,1000000000.0,820076000.0,2018-10-10
2938,053332BB7,750000000.0,750000000.0,2022-07-19
2939,87264ADG7,750000000.0,750000000.0,2024-01-09
2940,58013MFJ8,1000000000.0,1000000000.0,2019-08-07
2941,20030NDQ1,1250000000.0,1250000000.0,2020-08-11
2942,036752AK9,825000000.0,825000000.0,2019-09-04
2943,740816AR4,750000000.0,750000000.0,2024-03-05
2944,65473PAL9,750000000.0,750000000.0,2020-08-12
2945,87612BBQ4,949560000.0,949560000.0,2020-12-01
2946,036752BJ1,750000000.0,750000000.0,2025-09-08
2947,883556BZ4,900000000.0,900000000.0,2019-09-24
2949,68902VAL1,637180000.0,637180000.0,2020-08-10
2950,049560AM7,500000000.0,750000000.0,2014-10-06
2951,713448EP9,1000000000.0,1000000000.0,2019-10-07
2952,60687YDF3,800000000.0,800000000.0,2024-06-27
2953,166756AH9,750000000.0,750000000.0,2020-08-10
2954,142339AJ9,750000000.0,750000000.0,2020-02-13
2955,842400GY3,750000000.0,750000000.0,2021-01-05
2956,66989HAT5,1000000000.0,1000000000.0,2024-09-16
2957,03770DAF0,499468000.0,499468000.0,2025-11-24
2958,744573AU0,750000000.0,750000000.0,2021-11-04
2959,98956PAV4,750000000.0,750000000.0,2021-11-15
2960,871829BR7,800000000.0,800000000.0,2021-12-01
2961,855244AT6,1000000000.0,1000000000.0,2019-05-02
2962,038222AP0,750000000.0,750000000.0,2020-05-26
2964,927804GD0,900000000.0,900000000.0,2020-12-01
2965,594918CB8,2000000000.0,755053000.0,2017-01-30
2966,717081EU3,750000000.0,750000000.0,2019-03-04
2967,20826FBC9,783136000.0,783136000.0,2022-09-01
2969,209111FD0,850000000.0,850000000.0,2014-03-03
2970,858119BS8,600000000.0,750000000.0,2025-03-10
2971,907818FS2,1005137000.0,1005137000.0,2021-09-03
2972,097023CK9,800000000.0,800000000.0,2019-04-30
2973,42250PAE3,400000000.0,750000000.0,2023-01-09
2974,37940XAC6,750000000.0,750000000.0,2019-08-07
2975,512807AT5,750000000.0,750000000.0,2019-02-25
2976,911312BQ8,750000000.0,750000000.0,2019-03-13
2978,316773CH1,1000000000.0,1000000000.0,2008-02-26
2979,718172CS6,750000000.0,750000000.0,2020-10-29
2980,032654AX3,1000000000.0,1000000000.0,2021-09-28
2981,695114CY2,1000000000.0,1000000000.0,2021-07-07
2982,89417EAR0,750000000.0,750000000.0,2021-06-03
2983,416515BF0,800000000.0,800000000.0,2019-08-08
2984,235851AW2,1000000000.0,1000000000.0,2021-12-01
2985,86562MCK4,850000000.0,850000000.0,2021-09-13
2986,00914AAS1,750000000.0,750000000.0,2022-01-05
2987,808513BT1,850000000.0,850000000.0,2021-08-24
2988,438516BU9,750000000.0,750000000.0,2019-07-30
2989,032654AW5,750000000.0,750000000.0,2021-09-28
2990,718172AU3,750000000.0,750000000.0,2012-08-14
2991,828807DJ3,750000000.0,750000000.0,2020-07-06
2992,609207AW5,500000000.0,1125000000.0,2020-09-02
2993,482480AN0,800000000.0,800000000.0,2022-06-21
2994,038222AM7,1000000000.0,1000000000.0,2017-03-28
2995,74949LAG7,750000000.0,750000000.0,2025-03-24
2996,235851AV4,1000000000.0,1000000000.0,2020-09-29
2997,26441CBM6,750000000.0,750000000.0,2021-06-07
2998,299808AJ4,1000000000.0,1000000000.0,2021-09-29
2999,341081FX0,800000000.0,800000000.0,2019-09-10
3000,52532XAF2,750000000.0,750000000.0,2021-05-20
3002,808513BS3,750000000.0,750000000.0,2021-05-11
3003,628530BJ5,750000000.0,750000000.0,2018-12-11
3004,37940XAH5,750000000.0,750000000.0,2021-11-16
3005,12189LBB6,750000000.0,750000000.0,2017-03-06
3006,12189LBC4,750000000.0,750000000.0,2018-02-26
3007,501044DN8,750000000.0,750000000.0,2020-01-06
3008,87612EBJ4,750000000.0,750000000.0,2020-01-21
3009,06368L8L3,800000000.0,800000000.0,2024-09-03
3010,655844CH9,799996000.0,799996000.0,2020-08-18
3011,494368CB7,750000000.0,750000000.0,2020-03-24
3012,806854AQ8,1000000000.0,1000000000.0,2026-04-30
3013,874060BD7,1000000000.0,1000000000.0,2020-06-29
3014,20826FAC0,750000000.0,750000000.0,2014-11-06
3015,64110LBA3,800000000.0,800000000.0,2024-07-30
3016,256746AJ7,800000000.0,800000000.0,2021-11-29
3017,337932AM9,850000000.0,850000000.0,2020-02-18
3018,337738AU2,3000000000.0,3000000000.0,2019-06-10
3019,12189LAZ4,750000000.0,750000000.0,2016-05-09
3020,166764CA6,1000000000.0,1000000000.0,2020-05-07
3021,29250NBE4,500000000.0,1000000000.0,2021-06-24
3023,084664CX7,750000000.0,750000000.0,2021-01-05
3024,69351UBB8,750000000.0,750000000.0,2023-02-27
3025,10373QBZ2,750000000.0,750000000.0,2024-05-15
3026,91913YBD1,950000000.0,950000000.0,2021-11-18
3027,009158BA3,950000000.0,950000000.0,2020-04-27
3028,127097AN3,750000000.0,15820000.0,2024-12-03
3029,316773DG2,1000000000.0,1000000000.0,2022-07-25
3030,867224AB3,750000000.0,750000000.0,2017-11-08
3033,59156RBD9,750000000.0,750000000.0,2012-08-08
3034,459200KL4,750000000.0,750000000.0,2020-04-30
3035,532457CQ9,1000000000.0,1000000000.0,2024-08-12
3036,478160CS1,1000000000.0,1000000000.0,2020-08-20
3037,418056AZ0,900000000.0,900000000.0,2019-11-13
3038,458140BK5,1000000000.0,1000000000.0,2020-02-10
3040,87165BAR4,750000000.0,750000000.0,2021-10-25
3042,713448FF0,750000000.0,750000000.0,2021-10-06
3043,808513CR4,1250000000.0,1250000000.0,2026-05-18
3045,254687FL5,2000000000.0,2000000000.0,2019-09-03
3046,00130HCG8,996890000.0,996890000.0,2021-07-19
3047,907818FN3,1044449000.0,1044449000.0,2021-05-05
3048,458140BW9,1250000000.0,1250000000.0,2021-08-10
3050,91324PDS8,1000000000.0,1000000000.0,2019-07-23
3052,65473PBB0,750000000.0,750000000.0,2026-05-11
3053,29446MAP7,1000000000.0,1000000000.0,2025-11-06
3054,127387AN8,1000000000.0,1000000000.0,2024-09-04
3055,369550BJ6,750000000.0,750000000.0,2020-03-23
3057,30225VAV9,800000000.0,800000000.0,2025-08-06
3058,575718AA9,750000000.0,750000000.0,2011-05-01
3060,532457BZ0,850000000.0,850000000.0,2020-08-20
3061,291011BS2,1000000000.0,1000000000.0,2021-12-07
3062,110122CP1,3968935000.0,1405549000.0,2020-06-16
3063,742718GG8,750000000.0,750000000.0,2024-01-24
3064,071813CV9,750000000.0,750000000.0,2022-06-14
3067,037833EN6,1000000000.0,1000000000.0,2022-08-01
3068,15135UAX7,750000000.0,750000000.0,2021-09-09
3069,89236TMK8,1000000000.0,1000000000.0,2024-08-06
3070,036752AL7,825000000.0,825000000.0,2019-09-04
3071,907818FL7,750000000.0,750000000.0,2020-01-28
3072,29446MAF9,1500000000.0,1500000000.0,2020-04-01
3073,52532XAJ4,750000000.0,750000000.0,2023-02-16
3075,854502AN1,750000000.0,750000000.0,2020-10-29
3077,26442CAZ7,350000000.0,750000000.0,2019-08-12
3078,655844CF3,800000000.0,800000000.0,2020-04-30
3079,458140BX7,750000000.0,750000000.0,2021-08-10
3080,94106BAD3,850000000.0,850000000.0,2021-09-07
3082,00724PAG4,750000000.0,750000000.0,2024-04-01
3083,75886FAF4,750000000.0,750000000.0,2020-08-07
3084,89153VAW9,800000000.0,800000000.0,2020-06-24
3085,278642AF0,750000000.0,750000000.0,2012-07-19
3086,00774MBL8,1300000000.0,1300000000.0,2024-09-03
3088,209111GB3,750000000.0,750000000.0,2021-06-03
3089,437076BP6,1000000000.0,1000000000.0,2016-09-06
3090,68902VAM9,743000000.0,743000000.0,2020-08-10
3091,207597EL5,500000000.0,800000000.0,2018-03-19
3093,681919BD7,800000000.0,800000000.0,2021-04-28
3094,845467AS8,1200000000.0,1200000000.0,2021-08-16
3095,744448CV1,750000000.0,750000000.0,2021-02-22
3096,701094AP9,800000000.0,800000000.0,2019-06-05
3097,458140BZ2,850000000.0,850000000.0,2022-08-02
3098,21036PBE7,800000000.0,800000000.0,2019-07-24
3099,797440CA0,750000000.0,750000000.0,2021-08-09
3100,512807AW8,750000000.0,750000000.0,2020-04-30
3101,039482AC8,750000000.0,750000000.0,2021-09-07
3103,031162DH0,1250000000.0,1250000000.0,2022-08-15
3104,20268JAB9,915110000.0,915110000.0,2019-08-07
3105,20268JAR4,775000000.0,775000000.0,2024-03-13
3106,38152BAH4,898279000.0,898279000.0,2026-04-02
3108,29446MAC6,1000000000.0,1000000000.0,2019-11-13
3109,983919AK7,750000000.0,750000000.0,2020-05-12
3110,876030AL1,750000000.0,750000000.0,2024-12-04
3111,85771PAC6,750000000.0,750000000.0,2010-08-10
3112,075887BX6,1500000000.0,843953000.0,2017-05-22
3113,85771PAL6,850000000.0,850000000.0,2013-05-08
3114,713448FX1,850000000.0,850000000.0,2024-07-15
3115,345397G23,900000000.0,900000000.0,2024-09-03
3116,25389JAU0,900000000.0,900000000.0,2019-06-10
3117,15189XBL1,800000000.0,800000000.0,2026-02-24
3118,29446MAH5,1250000000.0,1250000000.0,2020-04-01
3119,85771PAQ5,750000000.0,750000000.0,2013-11-05
3120,30303M8S4,1000000000.0,1000000000.0,2024-08-07
3123,11133TAD5,750000000.0,750000000.0,2019-12-04
3124,37940XAB8,1250000000.0,1250000000.0,2019-08-07
3125,65473PAH8,750000000.0,750000000.0,2019-08-07
3127,210518EA0,850000000.0,850000000.0,2026-04-30
3128,001055BJ0,1000000000.0,1000000000.0,2020-03-30
3129,743820AB8,775000000.0,775000000.0,2021-09-14
3130,29446MAK8,750000000.0,750000000.0,2020-05-18
3131,65535HBK4,750000000.0,750000000.0,2023-01-04
3132,876030AK3,750000000.0,750000000.0,2024-12-04
3133,00217GAC7,1000000000.0,920381000.0,2022-02-09
3134,36266GAA5,1000000000.0,1000000000.0,2024-08-07
3135,31428XDS2,1006969000.0,1006969000.0,2025-08-29
3136,0778FPAA7,750000000.0,797289000.0,2018-03-26
3137,337738AV0,2000000000.0,1183999000.0,2019-06-10
3138,03027XAW0,1650000000.0,1650000000.0,2019-06-10
3139,713448EL8,1000000000.0,1000000000.0,2019-07-25
3140,86562MDM9,750000000.0,750000000.0,2024-07-02
3141,88579YBJ9,1000000000.0,1000000000.0,2019-08-19
3142,37045XEU6,1250000000.0,1250000000.0,2024-04-01
