cusip,window_start,window_end,n_trades,n_capped_trades,total_volume_floor,days_traded,n_customer_trades,n_dealer_trades,median_trade_size
59156RAJ7,2025-09-04,2025-12-04,995,0,134697000.0,63,,,20000.0
59156RAM0,2025-09-04,2025-12-04,2005,0,171741000.0,64,,,10000.0
59156RAY4,2025-09-04,2025-12-04,205,0,76306000.0,50,,,105000.0
59156RBD9,2025-09-04,2025-12-04,509,0,81672000.0,62,,,35000.0
59156RBG2,2025-09-04,2025-12-04,829,0,139579000.0,63,,,25000.0
59156RBN7,2025-09-04,2025-12-04,371,0,84045000.0,58,,,50000.0
59156RBR8,2025-09-04,2025-12-04,511,0,206635000.0,60,,,100000.0
59156RBZ0,2025-09-04,2025-12-04,7234,0,338471000.0,65,,,3000.0
59156RCC0,2025-09-04,2025-12-04,547,0,328962000.0,61,,,110000.0
59156RCD8,2025-09-04,2025-12-04,859,0,722543000.0,65,,,203000.0
59156RCE6,2025-09-04,2025-12-04,2632,0,216547000.0,65,,,12000.0
59156RCN6,2025-09-04,2025-12-04,1472,0,359432000.0,64,,,30000.0
594918BC7,2025-09-04,2025-12-04,2246,0,485553000.0,65,,,30000.0
594918BL7,2025-09-04,2025-12-04,1946,0,259155505.0,66,,,20000.0
594918BS2,2025-09-04,2025-12-04,2120,0,356532000.0,64,,,25000.0
594918BT0,2025-09-04,2025-12-04,750,0,225847000.0,64,,,55000.0
594918BZ6,2025-09-04,2025-12-04,1784,0,211575000.0,64,,,25000.0
594918CA0,2025-09-04,2025-12-04,596,0,138443000.0,66,,,60000.0
594918CB8,2025-09-04,2025-12-04,475,0,158428000.0,60,,,48000.0
594918CC6,2025-09-04,2025-12-04,2680,0,1145051275.0,64,,,20500.0
594918CD4,2025-09-04,2025-12-04,2095,0,658448000.0,63,,,40000.0
594918CE2,2025-09-04,2025-12-04,1415,0,1239499000.0,63,,,115000.0
594918CF9,2025-09-04,2025-12-04,1117,0,310863000.0,63,,,35000.0
594918CW2,2025-09-04,2025-12-04,664,0,494604000.0,63,,,100000.0
595017BL7,2025-09-04,2025-12-04,1181,0,274801000.0,63,,,15000.0
595112BS1,2025-09-04,2025-12-04,688,0,183984000.0,63,,,100000.0
595620AU9,2025-09-04,2025-12-04,220,0,62528000.0,52,,,84000.0
595620AY1,2025-09-04,2025-12-04,408,0,173663000.0,61,,,172500.0
59562VAM9,2025-09-04,2025-12-04,2671,0,514266000.0,63,,,15000.0
59562VBD8,2025-09-04,2025-12-04,1610,0,115122000.0,64,,,24000.0
606822BK9,2025-09-04,2025-12-04,193,0,189479200.0,46,,,300000.0
606822BM5,2025-09-04,2025-12-04,358,0,362874000.0,51,,,200000.0
606822BR4,2025-09-04,2025-12-04,191,0,123017000.0,46,,,200000.0
606822BU7,2025-09-04,2025-12-04,272,0,251187000.0,52,,,292000.0
606822BX1,2025-09-04,2025-12-04,230,0,179623000.0,55,,,280000.0
606822CB8,2025-09-04,2025-12-04,113,0,113502000.0,36,,,500000.0
606822CD4,2025-09-04,2025-12-04,212,0,216978000.0,46,,,534000.0
606822CK8,2025-09-04,2025-12-04,173,0,134791000.0,40,,,330000.0
606822CR3,2025-09-04,2025-12-04,75,0,38991000.0,27,,,365000.0
606822CX0,2025-09-04,2025-12-04,125,0,54040000.0,38,,,200000.0
606822DC5,2025-09-04,2025-12-04,138,0,155881000.0,42,,,378000.0
606822DF8,2025-09-04,2025-12-04,247,0,237141000.0,59,,,340000.0
606822DG6,2025-09-04,2025-12-04,155,0,57786000.0,47,,,200000.0
606822DH4,2025-09-04,2025-12-04,168,0,130032000.0,52,,,365000.0
606822DK7,2025-09-04,2025-12-04,271,0,196825000.0,52,,,211000.0
606822DL5,2025-09-04,2025-12-04,396,0,781192000.0,62,,,661000.0
606822DN1,2025-09-04,2025-12-04,413,0,634827000.0,58,,,800000.0
606822DQ4,2025-09-04,2025-12-04,427,0,944259000.0,63,,,1000000.0
60687YAX7,2025-09-04,2025-12-04,122,0,80776000.0,35,,,400000.0
60687YBH1,2025-09-04,2025-12-04,144,0,148317000.0,44,,,300000.0
60687YBL2,2025-09-04,2025-12-04,152,0,231962000.0,43,,,450000.0
60687YBU2,2025-09-04,2025-12-04,227,0,153550000.0,50,,,250000.0
60687YCM9,2025-09-04,2025-12-04,126,0,144012000.0,39,,,380000.0
60687YCT4,2025-09-04,2025-12-04,168,0,102397000.0,33,,,200000.0
60687YDB2,2025-09-04,2025-12-04,172,0,127427000.0,44,,,300000.0
60687YDE6,2025-09-04,2025-12-04,172,0,130198000.0,44,,,260000.0
60687YDF3,2025-09-04,2025-12-04,156,0,122786000.0,44,,,250000.0
60687YDJ5,2025-09-04,2025-12-04,85,0,127064000.0,36,,,430000.0
60687YDL0,2025-09-04,2025-12-04,278,0,344516000.0,56,,,547000.0
60687YDM8,2025-09-04,2025-12-04,229,0,251108000.0,54,,,400000.0
60871RAD2,2025-09-04,2025-12-04,1673,0,256169000.0,62,,,12000.0
60871RAH3,2025-09-04,2025-12-04,558,0,326884000.0,61,,,118000.0
609207AT2,2025-09-04,2025-12-04,817,0,60889000.0,62,,,7000.0
609207AW5,2025-09-04,2025-12-04,328,0,156435000.0,56,,,144000.0
609207BB0,2025-09-04,2025-12-04,874,0,396699000.0,64,,,35000.0
6174468L6,2025-09-04,2025-12-04,2653,0,502948000.0,65,,,7000.0
6174468N2,2025-09-04,2025-12-04,428,0,230191000.0,61,,,198000.0
6174468P7,2025-09-04,2025-12-04,1696,0,551070750.0,63,,,40000.0
6174468U6,2025-09-04,2025-12-04,854,0,417439000.0,63,,,100000.0
6174468X0,2025-09-04,2025-12-04,1678,0,449374000.0,63,,,12000.0
6174468Y8,2025-09-04,2025-12-04,523,0,387274000.0,62,,,220000.0
617446HD4,2025-09-04,2025-12-04,2664,0,205037000.0,63,,,11000.0
61744YAL2,2025-09-04,2025-12-04,970,0,283913000.0,63,,,35000.0
61744YAR9,2025-09-04,2025-12-04,373,0,197559000.0,56,,,153000.0
61746BEG7,2025-09-04,2025-12-04,1369,0,336541000.0,63,,,10000.0
61747YDY8,2025-09-04,2025-12-04,695,0,246638000.0,64,,,80000.0
61747YED3,2025-09-04,2025-12-04,1166,0,604659846.0,63,,,50000.0
61747YEH4,2025-09-04,2025-12-04,837,0,512513000.0,63,,,100000.0
61747YEL5,2025-09-04,2025-12-04,1783,0,654506154.0,63,,,14000.0
61747YEU5,2025-09-04,2025-12-04,1072,0,555048000.0,64,,,43000.0
61747YEY7,2025-09-04,2025-12-04,1783,0,547153000.0,65,,,24000.0
61747YFE0,2025-09-04,2025-12-04,1722,0,606769000.0,66,,,36500.0
61747YFG5,2025-09-04,2025-12-04,1910,0,600873000.0,63,,,14000.0
61747YFJ9,2025-09-04,2025-12-04,1268,0,449908000.0,63,,,10000.0
61747YFL4,2025-09-04,2025-12-04,986,0,867001000.0,64,,,156000.0
61747YFR1,2025-09-04,2025-12-04,1040,0,677755000.0,64,,,130000.0
61747YFS9,2025-09-04,2025-12-04,1596,0,762083000.0,64,,,50000.0
61747YFT7,2025-09-04,2025-12-04,4197,0,1034277154.0,64,,,13000.0
61747YFU4,2025-09-04,2025-12-04,1546,1,1175644000.0,64,,,59000.0
61747YFV2,2025-09-04,2025-12-04,1127,0,1830186000.0,64,,,400000.0
61747YFZ3,2025-09-04,2025-12-04,2101,0,3336712000.0,63,,,100000.0
61747YGA7,2025-09-04,2025-12-04,1763,0,5279946000.0,64,,,400000.0
617482V92,2025-09-04,2025-12-04,1356,0,257180000.0,62,,,20000.0
61748UAE2,2025-09-04,2025-12-04,2071,0,1053641000.0,64,,,15000.0
61748UAF9,2025-09-04,2025-12-04,1586,0,1579214500.0,64,,,90000.0
61748UAM4,2025-09-04,2025-12-04,1599,6,9070294000.0,35,,,1700000.0
61748UAN2,2025-09-04,2025-12-04,2325,1,12861063000.0,37,,,2000000.0
61772BAC7,2025-09-04,2025-12-04,432,0,142242000.0,58,,,117500.0
61776NVG5,2025-09-04,2025-12-04,915,1,2038991000.0,63,,,450000.0
61776NZW6,2025-09-04,2025-12-04,782,9,6349993000.0,14,,,3285000.0
620076BT5,2025-09-04,2025-12-04,602,0,250945400.0,62,,,60500.0
620076BU2,2025-09-04,2025-12-04,500,0,200644000.0,58,,,87500.0
620076BZ1,2025-09-04,2025-12-04,450,0,187511000.0,61,,,100000.0
620076CC1,2025-09-04,2025-12-04,646,0,533120000.0,63,,,200000.0
628530BJ5,2025-09-04,2025-12-04,855,0,331285000.0,63,,,75000.0
62854AAP9,2025-09-04,2025-12-04,682,0,428231000.0,63,,,100000.0
62954HAJ7,2025-09-04,2025-12-04,551,0,181102000.0,62,,,55000.0
62954HAU2,2025-09-04,2025-12-04,279,0,114263000.0,54,,,130000.0
62954HAY4,2025-09-04,2025-12-04,924,0,210210000.0,63,,,16500.0
62954HBA5,2025-09-04,2025-12-04,560,0,332332000.0,62,,,100000.0
62954HBB3,2025-09-04,2025-12-04,1407,0,412043000.0,63,,,25000.0
63111XAJ0,2025-09-04,2025-12-04,1675,0,424353000.0,65,,,25000.0
63111XAK7,2025-09-04,2025-12-04,493,0,244858000.0,63,,,100000.0
63111XAL5,2025-09-04,2025-12-04,517,0,257282000.0,60,,,100000.0
632525CK5,2025-09-04,2025-12-04,183,0,145773000.0,46,,,450000.0
63253QAL8,2025-09-04,2025-12-04,74,0,31360000.0,28,,,213000.0
63307A3B9,2025-09-04,2025-12-04,290,0,257351000.0,51,,,264000.0
636274AE2,2025-09-04,2025-12-04,417,0,141854000.0,60,,,100000.0
636274AF9,2025-09-04,2025-12-04,445,0,194919000.0,62,,,100000.0
639057AH1,2025-09-04,2025-12-04,301,0,369165000.0,56,,,400000.0
639057AN8,2025-09-04,2025-12-04,454,0,830716000.0,61,,,550000.0
639057AS7,2025-09-04,2025-12-04,298,0,427759000.0,59,,,450000.0
639057AV0,2025-09-04,2025-12-04,456,0,660837000.0,60,,,500000.0
64110LAZ9,2025-09-04,2025-12-04,2900,0,805620000.0,63,,,24000.0
64110LBA3,2025-09-04,2025-12-04,1076,0,1059186000.0,66,,,150000.0
651639AZ9,2025-09-04,2025-12-04,5384,0,178550000.0,63,,,3000.0
65163LAR0,2025-09-04,2025-12-04,802,0,640211000.0,63,,,100000.0
65339KBM1,2025-09-04,2025-12-04,5838,0,181210000.0,63,,,3000.0
65339KBR0,2025-09-04,2025-12-04,2046,0,389342000.0,64,,,15000.0
65339KBZ2,2025-09-04,2025-12-04,910,0,226473000.0,63,,,51000.0
65339KCJ7,2025-09-04,2025-12-04,2319,0,246483000.0,64,,,20000.0
65339KCP3,2025-09-04,2025-12-04,1044,0,197510000.0,62,,,30000.0
65339KCQ1,2025-09-04,2025-12-04,377,0,174724000.0,60,,,75000.0
65339KCU2,2025-09-04,2025-12-04,2271,0,418440000.0,64,,,16000.0
65339KCV0,2025-09-04,2025-12-04,471,0,126992000.0,59,,,40000.0
65339KDJ6,2025-09-04,2025-12-04,1286,0,301126000.0,63,,,43000.0
65339KDK3,2025-09-04,2025-12-04,773,0,316980000.0,63,,,40000.0
65339KDL1,2025-09-04,2025-12-04,1162,0,668782000.0,63,,,66000.0
65339KDM9,2025-09-04,2025-12-04,746,0,873514000.0,61,,,200000.0
654106AE3,2025-09-04,2025-12-04,347,0,116766000.0,57,,,63000.0
654106AK9,2025-09-04,2025-12-04,1214,0,244654000.0,64,,,25000.0
654106AL7,2025-09-04,2025-12-04,600,0,222780000.0,64,,,85000.0
654106AM5,2025-09-04,2025-12-04,385,0,196695000.0,61,,,150000.0
65473PAH8,2025-09-04,2025-12-04,257,0,53753000.0,50,,,35000.0
65473PAJ4,2025-09-04,2025-12-04,1071,0,208829000.0,63,,,25000.0
65473PAL9,2025-09-04,2025-12-04,334,0,173923000.0,56,,,182000.0
65473PAU9,2025-09-04,2025-12-04,775,0,925382000.0,63,,,200000.0
65473PAX3,2025-09-04,2025-12-04,955,0,811861000.0,64,,,100000.0
65473QBC6,2025-09-04,2025-12-04,170,0,100080000.0,43,,,95000.0
65473QBF9,2025-09-04,2025-12-04,275,0,124162000.0,57,,,85000.0
65473QBG7,2025-09-04,2025-12-04,109,0,30165000.0,32,,,100000.0
65535HAQ2,2025-09-04,2025-12-04,294,0,261403000.0,57,,,240000.0
65535HAS8,2025-09-04,2025-12-04,228,0,202560000.0,50,,,250000.0
65535HAX7,2025-09-04,2025-12-04,229,0,306943000.0,47,,,300000.0
65535HBA6,2025-09-04,2025-12-04,222,0,120270000.0,53,,,250000.0
65535HBK4,2025-09-04,2025-12-04,141,0,55044000.0,39,,,200000.0
65535HBV0,2025-09-04,2025-12-04,335,0,283546000.0,57,,,240000.0
65535HBZ1,2025-09-04,2025-12-04,256,0,199948000.0,51,,,210000.0
655844CF3,2025-09-04,2025-12-04,203,0,127524000.0,50,,,100000.0
655844CH9,2025-09-04,2025-12-04,218,0,281625000.0,51,,,250000.0
655844CP1,2025-09-04,2025-12-04,182,0,100807000.0,48,,,200000.0
655844CS5,2025-09-04,2025-12-04,332,0,268837000.0,58,,,150000.0
665772CX5,2025-09-04,2025-12-04,248,0,98632000.0,55,,,55000.0
665859AV6,2025-09-04,2025-12-04,670,0,188913002.0,63,,,25000.0
665859AX2,2025-09-04,2025-12-04,2478,0,231380000.0,63,,,20000.0
666807BH4,2025-09-04,2025-12-04,401,0,203359000.0,61,,,100000.0
666807BP6,2025-09-04,2025-12-04,637,0,418476000.0,63,,,125000.0
666807BS0,2025-09-04,2025-12-04,1141,0,166740000.0,63,,,15000.0
666807BU5,2025-09-04,2025-12-04,941,0,230503000.0,62,,,20000.0
666807CH3,2025-09-04,2025-12-04,6262,0,338758000.0,63,,,3000.0
666807CJ9,2025-09-04,2025-12-04,335,0,203117000.0,59,,,113000.0
666807CL4,2025-09-04,2025-12-04,1323,0,308895000.0,62,,,25000.0
666807CM2,2025-09-04,2025-12-04,1086,0,735531000.0,63,,,70500.0
66989HAH1,2025-09-04,2025-12-04,463,0,348487000.0,60,,,125000.0
66989HAK4,2025-09-04,2025-12-04,600,0,339867000.0,60,,,100000.0
66989HAR9,2025-09-04,2025-12-04,835,0,408065000.0,64,,,100000.0
66989HAS7,2025-09-04,2025-12-04,202,0,115630000.0,48,,,187000.0
66989HAT5,2025-09-04,2025-12-04,827,0,394769000.0,65,,,100000.0
66989HAU2,2025-09-04,2025-12-04,1246,0,264895000.0,64,,,30000.0
66989HAV0,2025-09-04,2025-12-04,1133,0,573175000.0,64,,,50000.0
66989HAW8,2025-09-04,2025-12-04,537,0,500555000.0,62,,,200000.0
66989HAY4,2025-09-04,2025-12-04,825,6,2841571000.0,22,,,500000.0
66989HAZ1,2025-09-04,2025-12-04,561,2,1535093000.0,22,,,500000.0
66989HBA5,2025-09-04,2025-12-04,657,1,1703575000.0,23,,,229000.0
67066GAF1,2025-09-04,2025-12-04,2826,0,401975310.0,64,,,11000.0
67066GAG9,2025-09-04,2025-12-04,1313,0,249217360.0,63,,,25000.0
67066GAH7,2025-09-04,2025-12-04,2038,0,402171090.0,63,,,1000.0
67066GAN4,2025-09-04,2025-12-04,1212,0,313107000.0,64,,,35000.0
67077MAU2,2025-09-04,2025-12-04,150,0,52483000.0,36,,,100000.0
67077MBB3,2025-09-04,2025-12-04,388,0,689187000.0,59,,,500000.0
67103HAL1,2025-09-04,2025-12-04,1479,0,244826000.0,63,,,28000.0
674599DD4,2025-09-04,2025-12-04,657,0,353995000.0,62,,,35000.0
674599DF9,2025-09-04,2025-12-04,1199,0,733162114.0,62,,,92000.0
674599DL6,2025-09-04,2025-12-04,936,0,460334000.0,62,,,47500.0
674599EA9,2025-09-04,2025-12-04,847,0,318584000.0,63,,,42000.0
674599ED3,2025-09-04,2025-12-04,1924,0,724574960.0,63,,,22000.0
674599EK7,2025-09-04,2025-12-04,2022,0,574173000.0,64,,,21000.0
674599EL5,2025-09-04,2025-12-04,1882,0,1303833000.0,63,,,67000.0
674599EM3,2025-09-04,2025-12-04,1431,0,1715832000.0,64,,,147000.0
681919BD7,2025-09-04,2025-12-04,411,0,112318000.0,58,,,50000.0
68233JCM4,2025-09-04,2025-12-04,251,0,209391000.0,51,,,174000.0
68233JCS1,2025-09-04,2025-12-04,313,0,163531000.0,57,,,59000.0
68233JCU6,2025-09-04,2025-12-04,287,0,243087000.0,57,,,171000.0
682680AV5,2025-09-04,2025-12-04,551,0,356652000.0,62,,,100000.0
682680BB8,2025-09-04,2025-12-04,559,0,109938000.0,53,,,30000.0
682680BG7,2025-09-04,2025-12-04,706,0,115302000.0,63,,,20000.0
682680BL6,2025-09-04,2025-12-04,1350,0,560603000.0,63,,,50000.0
682680BN2,2025-09-04,2025-12-04,878,0,608194000.0,63,,,155500.0
682680CA9,2025-09-04,2025-12-04,298,0,114635000.0,57,,,100000.0
682680CD3,2025-09-04,2025-12-04,2869,0,800665682.0,63,,,21000.0
682680CE1,2025-09-04,2025-12-04,2707,0,785214000.0,63,,,20000.0
682680CF8,2025-09-04,2025-12-04,994,0,614607000.0,63,,,143500.0
682680DB6,2025-09-04,2025-12-04,1232,0,569607000.0,63,,,47000.0
682680DC4,2025-09-04,2025-12-04,1949,0,1410906000.0,63,,,35000.0
682680DD2,2025-09-04,2025-12-04,1167,0,1333097000.0,65,,,327000.0
68389XAE5,2025-09-04,2025-12-04,2743,0,576879000.0,63,,,16000.0
68389XAH8,2025-09-04,2025-12-04,2534,0,257729000.0,64,,,24000.0
68389XAM7,2025-09-04,2025-12-04,5292,0,996054000.0,65,,,25000.0
68389XAV7,2025-09-04,2025-12-04,4092,0,803493000.0,65,,,29000.0
68389XAW5,2025-09-04,2025-12-04,1088,0,343688000.0,63,,,40000.0
68389XBE4,2025-09-04,2025-12-04,2333,0,461336000.0,63,,,25000.0
68389XBF1,2025-09-04,2025-12-04,1110,0,516198000.0,64,,,70000.0
68389XBG9,2025-09-04,2025-12-04,859,0,360063000.0,63,,,40000.0
68389XBH7,2025-09-04,2025-12-04,2132,0,437373000.0,63,,,25000.0
68389XBJ3,2025-09-04,2025-12-04,1034,0,708530000.0,63,,,100000.0
68389XBP9,2025-09-04,2025-12-04,1877,0,971741000.0,63,,,45000.0
68389XBQ7,2025-09-04,2025-12-04,1216,0,433694000.0,63,,,42500.0
68389XBV6,2025-09-04,2025-12-04,5194,0,1863928000.0,64,,,21000.0
68389XBW4,2025-09-04,2025-12-04,1946,0,1255290000.0,64,,,43000.0
68389XBX2,2025-09-04,2025-12-04,2026,0,1844114000.0,65,,,87000.0
68389XBY0,2025-09-04,2025-12-04,1874,0,1497486000.0,63,,,25000.0
68389XBZ7,2025-09-04,2025-12-04,970,0,1045955000.0,63,,,198500.0
68389XCA1,2025-09-04,2025-12-04,1044,0,1009535000.0,63,,,140000.0
68389XCB9,2025-09-04,2025-12-04,1430,0,517220000.0,64,,,85000.0
68389XCE3,2025-09-04,2025-12-04,5600,0,1618464000.0,65,,,21000.0
68389XCH6,2025-09-04,2025-12-04,6012,0,738316000.0,65,,,15000.0
68389XCJ2,2025-09-04,2025-12-04,7185,0,1024858000.0,66,,,15000.0
68389XCK9,2025-09-04,2025-12-04,3389,0,1355859000.0,63,,,16000.0
68389XCN3,2025-09-04,2025-12-04,4464,0,486605000.0,63,,,15000.0
68389XCP8,2025-09-04,2025-12-04,6535,0,1007057000.0,64,,,23000.0
68389XCQ6,2025-09-04,2025-12-04,2655,0,1731305000.0,65,,,30000.0
68389XCS2,2025-09-04,2025-12-04,4664,0,687260000.0,64,,,25000.0
68389XCT0,2025-09-04,2025-12-04,7135,0,1942813000.0,65,,,30000.0
68389XCU7,2025-09-04,2025-12-04,1108,0,1150450000.0,63,,,130000.0
68389XCV5,2025-09-04,2025-12-04,2330,0,702014000.0,64,,,25000.0
68389XCZ6,2025-09-04,2025-12-04,3393,0,781426000.0,63,,,30000.0
68389XDA0,2025-09-04,2025-12-04,7100,0,2805020000.0,65,,,25000.0
68389XDB8,2025-09-04,2025-12-04,3284,4,5636886000.0,64,,,99500.0
68389XDC6,2025-09-04,2025-12-04,4041,0,1304906000.0,65,,,20000.0
68389XDH5,2025-09-04,2025-12-04,13721,7,9498244000.0,51,,,10000.0
68389XDK8,2025-09-04,2025-12-04,6325,10,7480072000.0,49,,,45000.0
68389XDM4,2025-09-04,2025-12-04,10978,10,15793998000.0,52,,,50000.0
68389XDP7,2025-09-04,2025-12-04,5039,12,8051309000.0,49,,,30000.0
68389XDR3,2025-09-04,2025-12-04,4418,13,18749766000.0,49,,,2000000.0
68389XDT9,2025-09-04,2025-12-04,4403,5,7524307000.0,50,,,50000.0
685218AB5,2025-09-04,2025-12-04,187,0,48838000.0,48,,,86000.0
68902VAK3,2025-09-04,2025-12-04,1242,0,334578000.0,63,,,24500.0
68902VAL1,2025-09-04,2025-12-04,262,0,122079000.0,54,,,104000.0
68902VAM9,2025-09-04,2025-12-04,180,0,100009000.0,44,,,154000.0
690742AP6,2025-09-04,2025-12-04,718,0,281904500.0,62,,,48000.0
69120VAZ4,2025-09-04,2025-12-04,1583,0,715417000.0,63,,,25000.0
693475AZ8,2025-09-04,2025-12-04,2803,0,346943002.0,63,,,13000.0
693475BA2,2025-09-04,2025-12-04,1161,0,416048000.0,63,,,25000.0
693475BJ3,2025-09-04,2025-12-04,860,0,249436000.0,64,,,26000.0
693475BM6,2025-09-04,2025-12-04,1464,0,351511000.0,63,,,10000.0
693475BS3,2025-09-04,2025-12-04,566,0,89130000.0,62,,,10000.0
693475BU8,2025-09-04,2025-12-04,1472,0,483545000.0,63,,,23000.0
693475BW4,2025-09-04,2025-12-04,596,0,199106000.0,63,,,76000.0
693475BZ7,2025-09-04,2025-12-04,1149,0,234720000.0,63,,,25000.0
693475CA1,2025-09-04,2025-12-04,950,0,412859000.0,63,,,50000.0
693475CB9,2025-09-04,2025-12-04,498,0,176539000.0,61,,,84500.0
693475CC7,2025-09-04,2025-12-04,756,0,472476000.0,63,,,200000.0
693475CD5,2025-09-04,2025-12-04,1063,0,559907000.0,63,,,82000.0
693475CE3,2025-09-04,2025-12-04,1309,0,2663005000.0,63,,,448000.0
69349LAS7,2025-09-04,2025-12-04,268,0,203685000.0,47,,,262000.0
69351UBB8,2025-09-04,2025-12-04,185,0,78797000.0,43,,,66000.0
69352PAT0,2025-09-04,2025-12-04,839,0,180023000.0,63,,,16000.0
694308HY6,2025-09-04,2025-12-04,151,0,118176000.0,44,,,278000.0
694308JG3,2025-09-04,2025-12-04,752,0,698750000.0,63,,,160000.0
694308JH1,2025-09-04,2025-12-04,291,0,118770000.0,56,,,85000.0
694308JJ7,2025-09-04,2025-12-04,678,0,424518000.0,63,,,75000.0
694308JM0,2025-09-04,2025-12-04,2866,0,731933694.0,63,,,25000.0
694308JN8,2025-09-04,2025-12-04,1140,0,1066543879.0,63,,,150000.0
694308JQ1,2025-09-04,2025-12-04,868,0,311249566.0,63,,,50000.0
694308JT5,2025-09-04,2025-12-04,606,0,238855000.0,60,,,50000.0
694308KH9,2025-09-04,2025-12-04,869,0,641581000.0,63,,,116000.0
694308KJ5,2025-09-04,2025-12-04,531,0,214260000.0,59,,,40000.0
694308KK2,2025-09-04,2025-12-04,468,0,284380000.0,62,,,100000.0
694308KM8,2025-09-04,2025-12-04,862,0,261608000.0,63,,,25000.0
694308KP1,2025-09-04,2025-12-04,539,0,317604000.0,59,,,85000.0
694308KR7,2025-09-04,2025-12-04,664,0,519795000.0,62,,,100000.0
694308KT3,2025-09-04,2025-12-04,625,0,248957000.0,61,,,75000.0
694308KU0,2025-09-04,2025-12-04,503,0,444705000.0,59,,,110000.0
694308KV8,2025-09-04,2025-12-04,794,0,604065000.0,61,,,120000.0
694308KX4,2025-09-04,2025-12-04,674,0,403176000.0,61,,,75000.0
694308KY2,2025-09-04,2025-12-04,1025,3,1772717000.0,46,,,58000.0
694308KZ9,2025-09-04,2025-12-04,661,1,1822838000.0,44,,,500000.0
695114CY2,2025-09-04,2025-12-04,461,0,217548400.0,58,,,105000.0
695114CZ9,2025-09-04,2025-12-04,1325,0,514549000.0,61,,,30000.0
695114DA3,2025-09-04,2025-12-04,1961,0,715652000.0,62,,,25000.0
695114DD7,2025-09-04,2025-12-04,3719,0,905551000.0,63,,,25000.0
695114DE5,2025-09-04,2025-12-04,4265,0,1016980000.0,64,,,20000.0
701094AP9,2025-09-04,2025-12-04,177,0,57921000.0,48,,,111000.0
701094AS3,2025-09-04,2025-12-04,1254,0,174797000.0,63,,,15000.0
704326AA5,2025-09-04,2025-12-04,2129,0,533930000.0,63,,,25000.0
704326AB3,2025-09-04,2025-12-04,1356,0,565173000.0,64,,,30000.0
704326AC1,2025-09-04,2025-12-04,861,0,397898000.0,63,,,50000.0
70450YAE3,2025-09-04,2025-12-04,1824,0,333561000.0,64,,,20000.0
70450YAH6,2025-09-04,2025-12-04,999,0,216815250.0,62,,,20000.0
70450YAJ2,2025-09-04,2025-12-04,266,0,233527000.0,54,,,200000.0
70450YAL7,2025-09-04,2025-12-04,1937,0,345939000.0,65,,,15000.0
70450YAM5,2025-09-04,2025-12-04,526,0,304068000.0,64,,,75000.0
70450YAP8,2025-09-04,2025-12-04,1223,0,302568000.0,64,,,32000.0
713448DD7,2025-09-04,2025-12-04,263,0,108514000.0,49,,,100000.0
713448DP0,2025-09-04,2025-12-04,246,0,123269000.0,53,,,100000.0
713448EL8,2025-09-04,2025-12-04,1594,0,173241000.0,65,,,10000.0
713448EP9,2025-09-04,2025-12-04,272,0,70565000.0,57,,,100000.0
713448ES3,2025-09-04,2025-12-04,1327,0,349493000.0,63,,,25000.0
713448EU8,2025-09-04,2025-12-04,181,0,63743000.0,43,,,54000.0
713448EZ7,2025-09-04,2025-12-04,1554,0,237165000.0,65,,,10000.0
713448FA1,2025-09-04,2025-12-04,634,0,225157000.0,62,,,79000.0
713448FE3,2025-09-04,2025-12-04,1449,0,229391800.0,63,,,17000.0
713448FF0,2025-09-04,2025-12-04,314,0,104346000.0,54,,,97000.0
713448FG8,2025-09-04,2025-12-04,231,0,74406000.0,51,,,75000.0
713448FM5,2025-09-04,2025-12-04,2359,0,291021000.0,67,,,25000.0
713448FS2,2025-09-04,2025-12-04,669,0,82413000.0,62,,,21000.0
713448FX1,2025-09-04,2025-12-04,707,0,87988000.0,63,,,35000.0
713448FZ6,2025-09-04,2025-12-04,916,0,1005860000.0,62,,,50000.0
713448GB8,2025-09-04,2025-12-04,799,0,200448000.0,62,,,60000.0
713448GC6,2025-09-04,2025-12-04,1606,0,314402500.0,66,,,20500.0
713448GJ1,2025-09-04,2025-12-04,1834,0,563182000.0,65,,,48000.0
713448GK8,2025-09-04,2025-12-04,2458,0,2008865025.0,64,,,71000.0
716973AD4,2025-09-04,2025-12-04,7057,0,534594000.0,64,,,5000.0
716973AE2,2025-09-04,2025-12-04,5808,0,1514711000.0,66,,,17000.0
716973AF9,2025-09-04,2025-12-04,2046,0,938366000.0,65,,,68000.0
716973AG7,2025-09-04,2025-12-04,2533,0,2784093000.0,72,,,93000.0
716973AH5,2025-09-04,2025-12-04,1219,0,1451543000.0,66,,,193000.0
717081CY7,2025-09-04,2025-12-04,1224,0,479205000.0,68,,,25000.0
717081DE0,2025-09-04,2025-12-04,325,0,57848000.0,54,,,49000.0
717081DK6,2025-09-04,2025-12-04,512,0,94233000.0,65,,,40000.0
717081EC3,2025-09-04,2025-12-04,1755,0,266596000.0,66,,,25000.0
717081ED1,2025-09-04,2025-12-04,401,0,92072000.0,58,,,50000.0
717081EK5,2025-09-04,2025-12-04,196,0,65416000.0,54,,,66500.0
717081EU3,2025-09-04,2025-12-04,404,0,93240000.0,59,,,50000.0
717081EV1,2025-09-04,2025-12-04,359,0,106564000.0,55,,,135000.0
717081EW9,2025-09-04,2025-12-04,1061,0,230793000.0,64,,,29000.0
